board_state_100chars_code,conf_level,margin_est,margin_highest,rel_error,time_mc
0000077777000007375700000737570000073757777777775707333707571777770777070700707070707777770700744447,3.29,1.0,0.06,0.0,4.78
0000077777000007375700000737570000073757777777775777333707572777770777270700707077707777770700744447,3.29,1.0,0.06,0.0,6.61
0000077777000007375700000737570000073757777777775777333707572777770777270700707077707777770707744447,3.29,1.0,0.06,0.0,5.89
0000077777000007444400000777770000777000700075700700007570000000757000000075700000007577770000777227,3.29,1.0,0.06,0.0,13.72
0000077777000007444400000777770000777000700075770700007571000000757000000075700000007577770000777227,3.29,1.0,0.06,0.0,14.39
0000077777000007444400000777770000777000700075777700007572270000757777000075700000007577770000777227,3.29,1.0,0.06,0.0,9.57
0000077777000007573700000757370000075737700007577707000757000000777777700007007377770070732270700773,3.29,1.0,0.06,0.0,8.95
0000077777000007573700001757370000175737700007577707000757000000777777700007007377770070732270700773,3.29,1.0,0.06,0.0,2.48
0000077777000017573700001757370000175737700007577707000757000000777777700007007377770070732270700773,3.29,1.0,0.06,0.0,4.58
0000077777000070733300000077770000007570070000757770777775770073337574777777757422770077747770070074,3.29,1.0,0.06,0.0,8.07
0000077777000070733300000077770000107570070000757770777775770073337574777777757422770077747770070074,3.29,1.0,0.06,0.0,6.73
0000077777000777733300072777770007277570070777757770777775770073337574777777757422770077747770070074,3.29,1.0,0.06,0.0,6.47
0000077777070777733300072777770007277570070777757770777775770073337574777777757422770077747770070074,3.29,1.0,0.06,0.0,7.28
0000077777700007375700000737570000073757777777775777333707572777770777270700707077707777770707744447,3.29,1.0,0.06,0.0,4.64
0000700000000000000000000000000000000000700000000777777700775555570074777777007400007777740000733374,3.29,1.0,0.06,0.0,16.49
0000700000000000000000000000000000000000700000000777777700775555570074777777007400707777740700733374,3.29,1.0,0.06,0.0,17.64
0000700000000000000000000000000000000000700000700777777700775555570074777777007400707777740700733374,3.29,1.0,0.06,0.0,15.32
0000700000000000000000000000000000000000700000700777777700775555570774777777007400707777740700733374,3.29,1.0,0.06,0.0,15.73
0000700000000000000000000000000000000077770000077357770000735747007073574707077757477070005747070700,3.29,1.0,0.06,0.0,12.77
0000700000000000000000000000000000000077770000077357770000735747007073574707077757477070705747070700,3.29,1.0,0.06,0.0,16.61
0000700000000000000000000000000000000077770000077357770700735747007073574707077757477070705747070700,3.29,1.0,0.06,0.0,11.84
0000700000000000000000000000000000000077770000077357770700735747707073574707077757477070705747070700,3.29,1.0,0.06,0.0,14.28
0000700000000000000000000000000000000077770010077357770700735747707073574707077757477070705747070700,3.29,1.0,0.06,0.0,17.89
0000700000000000000000000000000000000077770710077357770700735747707073574707077757477070705747070700,3.29,1.0,0.06,0.0,15.84
0000700000000000000000000000000000000077777777707375555570737777777073000077777700007333700007777770,3.29,1.0,0.06,0.0,12.71
0000700000000000000000000000000000000700700000700777777700775555570774777777007400707777740700733374,3.29,1.0,0.06,0.0,14.44
0000700000000000000000000000000000000777000000075770777007577774700757377470075737747077573774770777,3.29,1.0,0.06,0.0,12.76
0000700000000000000000000000000000000777070000075770777007577774700757377477075737747077573774770777,3.29,1.0,0.06,0.0,13.1
0000700000000000000000000000000000000777070000075770777007577774701757377477075737747077573774770777,3.29,1.0,0.06,0.0,16.21
0000700000000000000000000000000000000777070007775770777727577774772757377477775737747077573774770777,3.29,1.0,0.06,0.0,9.03
0000700000000000000000000000000000000777700000075700000777570000074757700007475707777747570722774777,3.29,1.0,0.06,0.0,17.6
0000700000000000000000000000000000000777700000075707000777570070074757700707475707777747570722774777,3.29,1.0,0.06,0.0,17.22
0000700000000000000000000000000000000777777777707375555570737777777073000077777700007333700007777770,3.29,1.0,0.06,0.0,10.87
0000700000000000000000000000000000001000700000107700000700747777700074733370077477777770740007227077,3.29,1.0,0.06,0.0,5.56
0000700000000000000000000000000000001000700000107700000710747777700074733370077477777770740007227077,3.29,1.0,0.06,0.0,5.65
0000700000000000000000000000000000001000700000107700000710747777701074733370077477777770740007227077,3.29,1.0,0.06,0.0,13.34
0000700000000000000000000000000000077777777777444437227777773777700000370007000077000111100000700000,3.29,1.0,0.06,0.0,10.56
0000700000000000000000000000000000077777777777444437227777773777700000370077777777007555550000777777,3.29,1.0,0.06,0.0,8.33
0000700000000000000000000000000000077777777777444437227777773777700000370077777777007555550070777777,3.29,1.0,0.06,0.0,7.91
0000700000000000000000000000000000077777777777444437227777773777700700370077777777007555550070777777,3.29,1.0,0.06,0.0,8.76
0000700000000000000000000000000000077777777777444437227777773777700700377777777777727555550072777777,3.29,1.0,0.06,0.0,7.66
0000700000000000000000000000000007000700777777707775555570107777777070737000070073700000007370007000,3.29,1.0,0.06,0.0,27.87
0000700000000000000000000000000007000700777777777775555572277777777777737000070073700000007370007000,3.29,1.0,0.06,0.009,13.56
0000700000000000000000000000000007000700777777777775555572277777777777737000070073700700007370007000,3.29,1.0,0.06,0.0,12.67
0000700000000000000000000000000007000700777777777775555572277777777777737000070073700700707370007000,3.29,1.0,0.06,0.0,12.11
0000700000000000000000000000000007000700777777777775555572277777777777737070070073700700707370007000,3.29,1.0,0.06,0.0,14.1
0000700000000000000000000000000007000777777777707375555570737777777073000077777700007333700007777770,3.29,1.0,0.06,0.0,13.1
0000700000000000000000000000000007770077770727077357772700735747777073574707077757477070705747070700,3.29,1.0,0.06,0.0,8.32
0000700000000000000000000000700000000700700000700777777700775555570774777777007400707777740700733374,3.29,1.0,0.06,0.0,12.33
0000700000000000000000000010000007770077770727077357772700735747777073574707077757477070705747070700,3.29,1.0,0.06,0.0,7.26
0000700000000000000000000070000007000777777777707375555570737777777073000077777700007333700007777770,3.29,1.0,0.06,0.0,10.93
0000700000000000000000000777000000075700700007577700000757747777775774733377577477777777740007227077,3.29,1.0,0.06,0.0,8.36
0000700000000000000000777000000072700000777277777047777072774707007270470000777047000000007700000000,3.29,1.0,0.06,0.0,9.8
0000700000000000000000777000000072700007777277777047777072774707007270470000777047000000007700070000,3.29,1.0,0.06,0.0,10.53
0000700000000000000000777070000072700007777270777047777072774707007270470000777047007000007700070000,3.29,1.0,0.06,0.0,4.05
0000700000000000000070000000000000000777070007775770777727577774772757377477775737747077573774770777,3.29,1.0,0.06,0.0,8.36
0000700000000000000077000000002700000000270000000777777000000073700000077377777700737444470077777777,3.29,1.0,0.06,0.0,18.98
0000700000000000000700000000700000000700700000700777777700775555570774777777007400707777740700733374,3.29,1.0,0.06,0.0,12.85
0000700000000000007700000000747777000074333700007477770000740000700077000000010077777770007555557000,3.29,1.0,0.06,0.0,17.07
0000700000000000007700000000747777000074333700007477770000740000700077000000010077777777007555557000,3.29,1.0,0.06,0.0,12.77
0000700000000000007700000000747777000074333700007477770000740000700077000000011077777777007555557000,3.29,1.0,0.06,0.0,25.52
0000700000000000007700000000747777000074333700007477770000740000707777000000733377777777777555557000,3.29,1.0,0.06,0.00404,10.58
0000700000000000070000111000777777000074333700007477770000740000700074000000777700000072270000077777,3.29,1.0,0.06,0.0,4.51
0000700000000007000000000070000007000777777777707375555570737777777073000077777700007333700007777770,3.29,1.0,0.06,0.0,8.94
0000700000000007700070000077700007007470000000747000007074770070007470000000777000077770000007227000,3.29,1.0,0.06,0.0,20.79
0000700000000007770000000727000007772777770727777357772700735747777073574707077757477070705747070700,3.29,1.0,0.06,0.0,4.02
0000700000000007770000000757000000075700000007570070000757770000775722000007777700000733370000077777,3.29,1.0,0.06,0.0,13.87
0000700000000007770000700727000007772777770727777357772700735747777073574707077757477070705747070700,3.29,1.0,0.06,0.0,3.46
0000700000000007777707770733370727077777072707770007777777770000744447000077777777777000007227070000,3.29,1.0,0.06,0.0,1.66
0000700000000007777707770733370727077777772707770007777777770000744447000077777777777000007227070000,3.29,1.0,0.06,0.0,1.68
0000700000000700000000700007007700000077270700007427777777747755555774077777777400007000770007000700,3.29,1.0,0.06,0.0,8.9
0000700000007000000000000000000000077777777777444437227777773777700700377777777777727555550072777777,3.29,1.0,0.06,0.0,6.15
0000700000007000000000070000000000077777777777444437227777773777700700377777777777727555550072777777,3.29,1.0,0.06,0.0,6.33
0000700000007000000007070000000000077777777777444437227777773777700700377777777777727555550072777777,3.29,1.0,0.06,0.0,5.18
0000700000007000000007070000000070077777777777444437227777773777700700377777777777727555550072777777,3.29,1.0,0.06,0.0,5.4
0000700000007000000077000000002700000000270000000777777000000073700000077377777700737444470077777777,3.29,1.0,0.06,0.0,19.68
0000700000007000000077000000002700000000270007000777777000000073700000077377777700737444470077777777,3.29,1.0,0.06,0.0,16.7
0000700000007000000077000000002700007000270007000777777000000073700000077377777700737444470077777777,3.29,1.0,0.06,0.0,15.8
0000700000007000000077010000002700007000270007000777777000000073700000077377777700737444470077777777,3.29,1.0,0.06,0.0,13.31
0000700000007000000077010000002707007000270007000777777000000073700000077377777700737444470077777777,3.29,1.0,0.06,0.0,8.27
0000700000007000000077011000002707007000270007000777777000000073700000077377777700737444470077777777,3.29,1.0,0.06,0.0,2.39
0000700000007000000077011110002707007000270007000777777000000073700000077377777700737444470077777777,3.29,1.0,0.06,0.0,5.75
0000700000007000000077077770003707227000377777770037744447077777777700007000007000007777000000722700,3.29,1.0,0.06,0.0,4.55
0000700000007001110077077770003707227000377777770037744447077777777700007000007000007777000000722700,3.29,1.0,0.06,0.0,1.59
0000700000007777777077755555702777777770270007000777777000000073700000077377777700737444470077777777,3.29,1.0,0.06,0.0,4.34
0000700000010000000070000000000000000777070007775770777727577774772757377477775737747077573774770777,3.29,1.0,0.06,0.0,9.43
0000700000017000000071000000000000000777070007775770777727577774772757377477775737747077573774770777,3.29,1.0,0.06,0.0,9.72
0000700000070000007700000000747777000074333700007477770000740000707777000000733377777777777555557000,3.29,1.0,0.06,0.0,10.22
0000700000070000007700000000747777000074333700007477770100740000707777000000733377777777777555557000,3.29,1.0,0.06,0.0057,11.81
0000700000070000007700000000747777000074333777707477772270740007777777000000733377777777777555557000,3.29,1.0,0.06,0.0,9.39
0000700000070700007700000000747777000074333777707477772270740007777777000000733377777777777555557000,3.29,1.0,0.06,0.0,8.62
0000700000070700007700007000747777000074333777707477772270740007777777000000733377777777777555557000,3.29,1.0,0.06,0.0,8.03
0000700000070707007700007000747777000074333777707477772270740007777777000000733377777777777555557000,3.29,1.0,0.06,0.0,7.63
0000700000070707007700707000747777000074333777707477772270740007777777000000733377777777777555557000,3.29,1.0,0.06,0.0,6.48
0000700000077700000007370000007737000000373700100737777710003707271000770727100000077700000070007000,3.29,1.0,0.06,0.0,11.27
0000700000077700000007370777007737075700373707570737777757003707275700770727570000077777000070007000,3.29,1.0,0.06,0.0,5.31
0000700000077700000007370777007737075700373707570737777757003707275770770727570000077777000070007000,3.29,1.0,0.06,0.01394,5.05
0000700000077700007007370777007737075700373707570737777757003707275770770727570000077777000070007000,3.29,1.0,0.06,0.0,4.37
0000700000077700007007370777007737075700373707577737777757743707275774770727577400077777740070007077,3.29,1.0,0.06,0.0,6.41
0000700000077700007007370777007737075700373707577737777757743707275774770727577407077777740070007077,3.29,1.0,0.06,0.0,5.76
0000700000077700007007370777077737075700373707577737777757743707275774770727577407077777740070007077,3.29,1.0,0.06,0.0,5.98
0000700000107000000017070000000070077777777777444437227777773777700700377777777777727555550072777777,3.29,1.0,0.06,0.0,4.18
0000700000700007770077770727005727072707572707770057770777775700074444570007777757007000007707000000,3.29,1.0,0.06,0.0,4.42
0000700000700007770077770727005727072707572707770057770777775700774444570007777757007000007707000000,3.29,1.0,0.06,0.0,3.94
0000700000700007770077770727005727072707572707770057770777775700774444570007777757007000007707070000,3.29,1.0,0.06,0.0,2.64
0000700000777777000055555700007777770000333700000777770000000070000000000070000077777700007444470000,3.29,1.0,0.06,0.0,12.7
0000700000777777000055555700007777770000333700000777770000000070000000070070000077777700007444470000,3.29,1.0,0.06,0.0,13.68
0000700000777777070055555700777777770074333700007477770000740000700074000000777700000072270000077777,3.29,1.0,0.06,0.0,7.89
0000700070000000000000000000000007000700777777777775555572277777777777737070070073700700707370007000,3.29,1.0,0.06,0.0,11.68
0000700070000000000000000000000007777777700755555700077777770070777770070073337770077777700070070700,3.29,1.0,0.06,0.0,53.58
0000700070000000000000000000070007000700777777777775555572277777777777737070070073700700707370007000,3.29,1.0,0.06,0.0,13.28
0000700070000000070000000000077007777770000744447007077777770070000000700700000077777770007555557000,3.29,1.0,0.06,0.0,18.87
0000700070000000070000000070077007777770000744447007077777770070000000700700000077777770007555557000,3.29,1.0,0.06,0.01504,21.93
0000700070000000100000000000070007000700777777777775555572277777777777737070070073700700707370007000,3.29,1.0,0.06,0.0,7.2
0000700070000000110000000000070007000700777777777775555572277777777777737070070073700700707370007000,3.29,1.0,0.06,0.0,2.81
0000700070000000700700000007000000070077700000777377777775737444477573777777757770007075700070007570,3.29,1.0,0.06,0.00525,12.61
0000700070000000700700000007000000070077700700777377777775737444477573777777757770007075700070007570,3.29,1.0,0.06,0.0,12.83
0000700070000000700700000007000000070077700700777377777775737444477573777777757770007075700070077570,3.29,1.0,0.06,0.0,13.61
0000700070000000700700000007000010070077700700777377777775737444477573777777757770007075700070077570,3.29,1.0,0.06,0.0,10.25
0000700070000000700700000007000710070077700700777377777775737444477573777777757770007075700070077570,3.29,1.0,0.06,0.01553,9.19
0000700070000001070000000070077007777770000744447007077777770070000000700700000077777770007555557000,3.29,1.0,0.06,0.0,28.13
0000700070000001070000000770077007777770000744447007077777770070000000700700000077777770007555557000,3.29,1.0,0.06,0.0,22.8
0000700070000007070000710070770007700073700007777300000757730000075777000007570000000757000000775700,3.29,1.0,0.06,0.0,47.26
0000700070000007770000000757000000075700000007570070000757770000775722000007777700000733370000077777,3.29,1.0,0.06,0.0,14.56
0000700070000007770000000757010000075700000007570070000757770000775722000007777700000733370000077777,3.29,1.0,0.06,0.0,6.97
0000700070000007770000700727000007772777770727777357772700735747777073574707077757477070705747070700,3.29,1.0,0.06,0.0,3.63
0000700070000007770100000757010000075700000007570070000757770000775722000007777700000733370000077777,3.29,1.0,0.06,0.0,5.54
0000700070000007770100000757010000075701000007570070000757770000775722000007777700000733370000077777,3.29,1.0,0.06,0.0,32.72
0000700070000011070000000770077007777770000744447007077777770070000000700700000077777770007555557000,3.29,1.0,0.06,0.0,22.09
0000700070070007770000700727000007772777770727777357772700735747777073574707077757477070705747070700,3.29,1.0,0.06,0.0,3.37
0000700070070007770070700727000007772777770727777357772700735747777073574707077757477070705747070700,3.29,1.0,0.06,0.0,2.91
0000700070077700700707370007000737070077773700777377777775737444477573777777757770007075700070077570,3.29,1.0,0.06,0.0,5.85
0000700070077700700707370007000737070077773700777377777775737444477573777777757770007075700770077570,3.29,1.0,0.06,0.0,5.19
0000700070077700700707370007000737070077773700777377777775737444477573777777757777227075700777777570,3.29,1.0,0.06,0.0,5.05
0000700070077700700707377007000737070077773700777377777775737444477573777777757777227075700777777570,3.29,1.0,0.06,0.0,4.1
0000700070077707700707377007000737070077773700777377777775737444477573777777757777227075700777777570,3.29,1.0,0.06,0.0,4.23
0000700070077707700777377007000737070077773700777377777775737444477573777777757777227075700777777570,3.29,1.0,0.06,0.0,3.48
0000700075000000007500000000750007000075700070007507777777770733377227077777777770000733370007077777,3.29,1.0,0.06,0.0,7.75
0000700075000007007500000000750007000075700070007507777777770733377227077777777770000733370007077777,3.29,1.0,0.06,0.0,7.25
0000700075000007007500000010750007000075700070007507777777770733377227077777777770000733370007077777,3.29,1.0,0.06,0.00079,4.37
0000700075000007707500000010750007000075700070007507777777770733377227077777777770000733370007077777,3.29,1.0,0.06,0.0,2.57
0000700075007777777500744447750077777775700070007507777777770733377227077777777770000733370007077777,3.29,1.0,0.06,0.0,5.46
0000700075007777777500744447750077777775700070007507777777770733377227077777777770100733370707077777,3.29,1.0,0.06,0.0,4.77
0000700075007777777500744447750077777775700070007507777777770733377227077777777770100733370777077777,3.29,1.0,0.06,0.0,2.96
0000700077000007777400000757740000075774000007577470000757770000775722000007777700000733370000077777,3.29,1.0,0.06,0.0,11.61
0000700077000707007200000070727777770077555557000077777700000000707007007000070077777000707333700000,3.29,1.0,0.06,0.0,6.14
0000700077000707007200700070727777770077555557000077777700000000707007007000070077777000707333700000,3.29,1.0,0.06,0.0,6.27
0000700077000707777400000757740000075774000007577470000757770000775722000007777700000733370000077777,3.29,1.0,0.06,0.00246,10.83
0000700100000000000700000000700000000700700000700777777700775555570774777777007400707777740700733374,3.29,1.0,0.06,0.0,9.83
0000700100000000007000000777000000075700700007577700000757747777775774733377577477777777740007227077,3.29,1.0,0.06,0.0,5.84
0000700700000000000000000000000000000777700000075707000777570070074757700707475707777747570722774777,3.29,1.0,0.06,0.0,16.9
0000700700000000007000000000000000000777700000075707000777570070074757700707475707777747570722774777,3.29,1.0,0.06,0.0,15.22
0000700700000000007000000070000000000777700000075707000777570070074757700707475707777747570722774777,3.29,1.0,0.06,0.0,11.57
0000700700000000707000000007000000070077700077707200007270720000727077000777770000007777770000744447,3.29,1.0,0.06,0.0,25.03
0000700700000000707000070007000000070077700077707200007270720000727077000777770000007777770000744447,3.29,1.0,0.06,0.0,18.08
0000700700000000707000070007000010070077700077707200007270720000727077000777770000007777770000744447,3.29,1.0,0.06,0.0,9.99
0000700700000000777700000072270000077777700007577400000757740000075774000077577400070757770070077700,3.29,1.0,0.06,0.01732,18.03
0000700700000000777700000072270000077777700007577400000757740000075774700077577400070757770070077700,3.29,1.0,0.06,0.0,14.7
0000700700000000777700000072270000077777700007577400000757740000075774700077577407070757770070077700,3.29,1.0,0.06,0.0,20.64
0000700700000000777700000072270000077777700007577400000757740010075774700077577407070757770070077700,3.29,1.0,0.06,0.0,17.6
0000700700000000777700000072270000077777700007577400000757740710075774700077577407070757770070077700,3.29,1.0,0.06,0.0,11.04
0000700700000000777700000072270000077777700007577400000757740710075774701077577407070757770070077700,3.29,1.0,0.06,0.0,18.46
0000700700000000777700000072270000077777777707577407370757740737075774773777577407770757770070077700,3.29,1.0,0.06,0.0,6.93
0000700700000000777700000072270000077777777707577407377757740737075774773777577407770757770070077700,3.29,1.0,0.06,0.00282,7.8
0000700700000001007000000070000000000777700000075707000777570070074757700707475707777747570722774777,3.29,1.0,0.06,0.0,16.54
0000700700000001707000000070000000000777700000075707000777570070074757700707475707777747570722774777,3.29,1.0,0.06,0.0,9.79
0000700700000001707000000170000000000777700000075707000777570070074757700707475707777747570722774777,3.29,1.0,0.06,0.0,11.69
0000700700000007777700000072270000077777777707577407377757740737075774773777577407770757770070077700,3.29,1.0,0.06,0.0,5.66
0000700700000007777700007072270000077777777707577407377757740737075774773777577407770757770070077700,3.29,1.0,0.06,0.0189,5.69
0000700700000107777700007072270000077777777707577407377757740737075774773777577407770757770070077700,3.29,1.0,0.06,0.0,4.56
0000700700007000700077070000073700070000377000077737000077477700000747000000074777770007477227070777,3.29,1.0,0.06,0.0,7.53
0000700700007000700077070000073700070000377000077737000077477700000747000010074777770007477227070777,3.29,1.0,0.06,0.0,3.11
0000700700007000700077070000073707770000377757077737075777477707570747007757074777775707477227770777,3.29,1.0,0.06,0.0,3.73
0000700700007000700077070000073707770000377757077737075777477707570747007757774777775707477227770777,3.29,1.0,0.06,0.0,3.66
0000700700007000707000070007000010070077700077707200007270720000727077000777770000007777770000744447,3.29,1.0,0.06,0.0,7.42
0000700700007107777700077072270000077777777707577407377757740737075774773777577407770757770070077700,3.29,1.0,0.06,0.0,4.99
0000700700077700007007370777077737075700373707577737777757743707275774770727577407077777740070007077,3.29,1.0,0.06,0.0,4.91
0000700700077700707007370777077737075700373707577737777757743707275774770727577407077777740070007077,3.29,1.0,0.06,0.0,5.21
0000700700077700707007370777777737075722373707577737777757743707275774770727577407077777740070007077,3.29,1.0,0.06,0.0,9.39
0000700700077700707007570007000757070077775777707207577270720757727077077777770000007777770000744447,3.29,1.0,0.06,0.0,3.89
0000700700077700707007570007000757070077775777707207577277720757727077077777770000007777770000744447,3.29,1.0,0.06,0.0,3.39
0000700700077700707007570007000757070077775777707207577277720757727077777777770000007777770000744447,3.29,1.0,0.06,0.00838,3.11
0000700700077700707007570707000757070077775777707207577277720757727077777777770000007777770000744447,3.29,1.0,0.06,0.0,2.68
0000700700100007000077000070000077770000707227000777777700007444470000777777000070070000000070007000,3.29,1.0,0.06,0.0,29.8
0000700700111007000077000070000077770000707227000777777700007444470000777777000070070000000070007000,3.29,1.0,0.06,0.0,1.1
0000700700111107000077000070000077770000707227000777777700007444470000777777000070070000000070007000,3.29,1.0,0.06,0.0,0.78
0000700700177700707017570707000757070077775777707207577277720757727077777777770000007777770000744447,3.29,1.0,0.06,0.0,2.65
0000707000000000000007070000007000700070070000000777777070000722700000077770070000777770000072270000,3.29,1.0,0.06,0.0,17.7
0000707000000007000000000070000007000777777777707375555570737777777073000077777700007333700007777770,3.29,1.0,0.06,0.0,9.83
0000707077000000007307070000737000000073000007007777777070000722700000077770070000000000000000070000,3.29,1.0,0.06,0.0,21.74
0000707100000000007000000777000000075700700007577700000757747777775774733377577477777777740007227077,3.29,1.0,0.06,0.0,4.7
0000707227000000777700000074700000007477000007747070007774700000727777000072700000007770000000700000,3.29,1.0,0.06,0.0,14.0
0000707227000000777700000074700000007477000007747070007774700000727777000072700000007770000000700700,3.29,1.0,0.06,0.0,25.15
0000707227000000777700000074700000007477000707747070007774700000727777000072700000007770000000700700,3.29,1.0,0.06,0.0,23.98
0000707227000000777700000074700070007477000707747070007774700000727777000072700000007770000000700700,3.29,1.0,0.06,0.0,17.34
0000707227000000777700000777000000075700700007577700000757747777775774733377577477777777740007227077,3.29,1.0,0.06,0.00493,6.74
0000707227000000777701000074700070007477000707747070007774700000727777000072700000007770000000700700,3.29,1.0,0.06,0.0,8.03
0000707227000000777701000074700070007477010707747070007774700000727777000072700000007770000000700700,3.29,1.0,0.06,0.0,2.43
0000707227000000777770000077700007007470000000747000000074770000007470000000777000077770000007227000,3.29,1.0,0.06,0.0,17.15
0000707227000000777770000077700007007470000000747007000074770000007470700000777000077770000007227000,3.29,1.0,0.06,0.0,12.68
0000707227000000777770007077700007007470000000747007000074770000007470700000777000077770000707227000,3.29,1.0,0.06,0.0,9.04
0000707227000001777700000100700000000700700000700777777700775555570774777777007400707777740700733374,3.29,1.0,0.06,0.0,7.55
0000707333000000777700000000000000077777700007444400000777770700000000707000000007077777770007555557,3.29,1.0,0.06,0.0,13.91
0000707333000000777700000007000000077777700007444400000777770700000000707000000007077777770007555557,3.29,1.0,0.06,0.0,14.56
0000707333000000777700000007000000077777700007444400000777770700700000707000000007077777770007555557,3.29,1.0,0.06,0.0,13.74
0000707333000000777700000007000000077777700007444400070777770700700000707000000007077777770007555557,3.29,1.0,0.06,0.0,12.86
0000707333000000777700000007000000077777700007444400070777770700700000707007000007077777770007555557,3.29,1.0,0.06,0.0,12.45
0000707333000000777700000007000000077777700007444400070777770700700700707007000007077777770007555557,3.29,1.0,0.06,0.0,9.96
0000707333000000777700000007000000077777700007444400070777770700700700707007007007077777770007555557,3.29,1.0,0.06,0.0,12.72
0000707333000000777700000007000000077777700007444400070777770700700700707007007007077777777007555557,3.29,1.0,0.06,0.0,13.9
0000707333000000777700000007000100070077707777777300755555730077777773000070007700000007000000070000,3.29,1.0,0.06,0.0,11.27
0000707333000000777700000707000000077777700007444400070777770700700700707007007007077777777007555557,3.29,1.0,0.06,0.0,14.37
0000707333000000777700000707000000077777700077444400070777770700700700707007007007077777777007555557,3.29,1.0,0.06,0.00013,15.33
0000707333000000777700000707000000077777700077444400070777770700700707707007007007077777777007555557,3.29,1.0,0.06,0.0,16.16
0000707333000000777700000707000000077777700077444400070777770700700707707007007007077777777017555557,3.29,1.0,0.06,0.0,16.96
0000707333000000777700000707000000077777700077444400070777770700700707777707007007277777777727555557,3.29,1.0,0.06,0.0,8.14
0000707333000000777700000707000000077777700077444400770777770700700707777707007007277777777727555557,3.29,1.0,0.06,0.0,8.28
0000707333000000777707000007000100070077707777777300755555730077777773000070007700000007000000070000,3.29,1.0,0.06,0.0,7.35
0000707333000000777707000007000170070077707777777300755555730077777773000070007700000007000000070000,3.29,1.0,0.06,0.0,8.3
0000707333000700777700000707000000077777700077444400770777770700700707777707007007277777777727555557,3.29,1.0,0.06,0.0,5.66
0000707333000700777777700007002270070077777777777300755555730077777773000070007700000007000000070000,3.29,1.0,0.06,0.0,5.64
0000707333000700777777700007002270070077777777777300755555730077777773000070007700070007000000070000,3.29,1.0,0.06,0.0,4.37
0000722700000077770070007077700007007470000000747000070074770000007470700000777000077770000707227000,3.29,1.0,0.06,0.0,8.95
0000722700000077770070007077700777007470073700747007370074770737007470777700777000077770000707227000,3.29,1.0,0.06,0.0,2.2
0000722700000077777000070073700070007370700000737700077777700007333700000777770000000700000000700007,3.29,1.0,0.06,0.0,8.77
0000722700000077777000070073700070007370770000737700077777700007333700000777770000000700000000700007,3.29,1.0,0.06,0.0,3.55
0000722700000077777000070073700070007370770000737700077777700007333700000777770070000700000000700007,3.29,1.0,0.06,0.0,4.58
0000722700000077777000070073700777007370775700737707577777700757333700075777770077570700000777700007,3.29,1.0,0.06,0.0,4.46
0000722700000077777700007555550000777777700007000700007777770000747227000074777700007470000000747000,3.29,1.0,0.06,0.0,8.98
0000722700000077777700007555550000777777707107000700007777770000747227000074777700007470000000747000,3.29,1.0,0.06,0.00803,4.4
0000722700000077777700007555550077777777707227000700777777770000747227000074777700007470000000747000,3.29,1.0,0.06,0.0,4.47
0000722700000077777701007555550077777777707227000700777777770000747227000074777700007470000000747000,3.29,1.0,0.06,0.0,3.53
0000722700000077777701107555550077777777707227000700777777770000747227000074777700007470000000747000,3.29,1.0,0.06,0.0,3.49
0000722700000077777707777707220733370777777777000700000070000000000000000000000077777770007555557000,3.29,1.0,0.06,0.0,7.0
0000722700000077777707777707220733370777777777000700000070000000000100000000010077777770007555557000,3.29,1.0,0.06,0.0,2.91
0000722700000077777707777707220733370777777777777700000073700000007370000000737077777777707555557000,3.29,1.0,0.06,0.00935,4.79
0000722700007777777707733373337077777777007777777707755555707077777770000000000000000000000000070000,3.29,1.0,0.06,0.0,5.93
0000722700007777777707733373337077777777007777777707755555707077777770000000000700000000000000070000,3.29,1.0,0.06,0.0,6.26
0000722700007777777707733373337077777777007777777707755555707077777770070000000700000000000000070000,3.29,1.0,0.06,0.0,5.64
0000722700700077777707777707220733370777777777777700000073700000007370000000737077777777707555557000,3.29,1.0,0.06,0.0,3.94
0000722700700077777707777707220733370777777777777700000073700000007370000000737077777777777555557000,3.29,1.0,0.06,0.0,3.6
0000722700700077777707777707220733370777777777777700070073700000007370000000737077777777777555557000,3.29,1.0,0.06,0.0,2.39
0000722700700077777707777707220733370777777777777700070073700000007370007000737077777777777555557000,3.29,1.0,0.06,0.0,0.9
0000722700777777770055555700777777770074333700007477770000740000700074000000777700000072270000077777,3.29,1.0,0.06,0.0,6.97
0000722700777777770055555700777777770074333700707477770000740000700074000000777700000072270000077777,3.29,1.0,0.06,0.0,6.49
0000722700777777770055555700777777770074333700707477770700740000700074000000777700000072270000077777,3.29,1.0,0.06,0.0,7.26
0000722700777777770055555700777777770074333700707477770700740000700074000700777700000072270000077777,3.29,1.0,0.06,0.0,5.85
0000722700777777770055555700777777770074333700707477770700740000700074000700777700700072270000077777,3.29,1.0,0.06,0.0,5.9
0000722700777777770055555700777777770074333700777477770700740000700074000700777700700072270000077777,3.29,1.0,0.06,0.0,5.08
0000722700777777770055555700777777770074333700777477770700740700700074000700777700700072270000077777,3.29,1.0,0.06,0.0,3.81
0000722700777777770055555700777777770074333700777477770700740700700074700700777700700072270000077777,3.29,1.0,0.06,0.0,2.94
0000722700777777770055555700777777770074333700777477770700747770700074737700777773707072277370077777,3.29,1.0,0.06,0.0,8.04
0000722700777777770055555700777777770074333700777477770700747770707074737701777773707072277370077777,3.29,1.0,0.06,0.0,4.29
