board_state_100chars_code,best_field,best_prob,time_adv,time_mc
0070007722000700077777007007002700070077277700007577470000750747000075774700007507470000750777000077,"[4, 6]",0.2625801282051282,1.06,1.4666666666666668
0700744447707077777707070007000070000070700000000700000000007700007000377777777737755555703777777770,"[5, 1]",0.2979994772981064,21.16,2.8200000000000003
0700744447707077777707070007000070000070700000000707000000007700007000377777777737755555703777777770,"[5, 8]",0.302946203442032,15.44,3.02
0700744447707077777707070007000070000070700000000707000000707700007000377777777737755555703777777770,"[4, 7]",0.3344419897550436,11.0,2.72
0700744447707077777707070007000070000070700000010707000000707700007000377777777737755555703777777770,"[5, 7]",0.4184814169570267,6.38,2.2533333333333334
0700744447707077777707070007000070000070700000010707000007707700007000377777777737755555703777777770,"[4, 6]",0.4530021220821371,4.83,2.7966666666666664
0700744447707077777707070007000070000070700000710707000007707700007000377777777737755555703777777770,"[4, 8]",0.515518028297581,3.81,3.436666666666666
0757733370775777777007570000070757000000775700000777770000002270000000777777770000744447000077777700,"[3, 8]",0.2402725759467332,1.54,1.5200000000000002
0757733370775777777007570000070757000070775700000777770000002270000000777777770000744447000077777700,"[6, 4]",0.2477918521054433,1.2,1.5233333333333334
0722770000077770000077700000007370070000737770000773757000007775700000007570000700757777700075772270,"[2, 6]",0.3539589284751792,2.0,1.3033333333333337
0722770000077770000077700010007370070000737770000773757000007775700000007570000700757777700075772270,"[2, 5]",0.4502817115882442,1.21,1.0933333333333335
0072277570707777757707000775730000707573700000757300070077770700070073000070007300000007730000007077,"[4, 2]",0.3298290520157235,1.64,1.153333333333333
0072277570707777757707000775730000707573707000757300070077770700070073000070007300000007730000007077,"[9, 3]",0.3507024962488064,1.13,0.97
0073337777707777775707077777570070722757700077775700000007570000000777000000700000000777700000772270,"[5, 3]",0.3894149065307113,1.26,1.38
0777770000773337000007777700000737007000773770000707370700000777000000000700110077777700075555577000,"[7, 8]",0.6473707467962881,6.82,1.03
0777770000773337000007777700000737007000773770000707370700000777000000000700111077777700075555577000,"[7, 9]",0.5638225255972696,4.92,1.63
0000073337000007777700000000070000000000700000007777777777747555557074777777707407007007747007007077,"[3, 7]",0.2781848912141137,39.79,2.7100000000000004
0000073337000007777700000000070000000100700000007777777777747555557074777777707407007007747007007077,"[3, 8]",0.3829408102363726,18.69,2.7266666666666666
0722770000077777000077333700000777770000700000000707000007000077770070707227700707777777000755555700,"[4, 6]",0.3859649122807017,1.01,1.0566666666666666
0000755555000077777777777070004444700777777770072200700707777707007000270070000027000000007700000000,"[8, 2]",0.2569087403598972,1.03,1.35
0070007375777770737544447773757777707775700070007500000777770000072270000007777000007000070007007000,"[8, 7]",0.2354894323478705,1.29,1.5700000000000005
0070007375777770737544447773757777707775700070007500000777770000072270000007777000007007070007007000,"[9, 8]",0.2738661989476322,1.05,1.36
0700070000007000700000070000700000700000777000070757000700005707777777570737733357073777775707372270,"[8, 2]",0.2876917321361766,1.35,1.143333333333333
0700070000007000700000070000700000700000777000070757000700005707777777570737733357173777775707372270,"[7, 2]",0.8452535760728218,1.06,0.1866666666666666
0077777070007333770000777770070000000777700000072200000007770700070074007000707477777700745555570774,"[3, 1]",0.2459369983948635,1.62,1.37
0077777070007333770000777770070700000777700000072200000007770700070074007000707477777700745555570774,"[1, 0]",0.2473890773631344,1.29,1.34
0077777070707333770000777770070700000777700000072200000007770700070074007000707477777700745555570774,"[5, 2]",0.2533144776383242,1.09,1.39
0755555700777777777722700000737770000073700700007300007770770000747700000074707000007470000000747000,"[8, 9]",0.2157383086463213,2.9,1.59
0755555700777777777722700000737770000073700700007300007770770000747700000074707000007470070000747000,"[5, 1]",0.2097576134244872,2.28,1.6133333333333335
0755555700777777777722700000737770000073700700007307007770770000747700000074707000007470070000747000,"[6, 2]",0.2252370341241752,1.84,1.4966666666666668
0755555700777777777722700000737770000073700700007307007770770070747700000074707000007470070000747000,"[7, 3]",0.2421046695240243,1.42,1.3733333333333333
0755555700777777777722700000737770000073700700007307007770770070747700000774707000007470070000747000,"[7, 0]",0.2574596324131259,1.11,1.2266666666666668
7777700000733370000077777000007700000000270000000027000070007777777777755555773777777777370007000737,"[3, 5]",0.2930111314639989,2.0,1.6166666666666665
7777700000733370000077777000007700070000270000000027000070007777777777755555773777777777370007000737,"[3, 9]",0.2827105132037867,1.5,1.413333333333333
0070075700000077570007000757000007075700700077570700700777700700072270700707777000007777770000744447,"[1, 0]",0.3606977467830798,16.49,1.1766666666666663
0070075700700077570007000757000007075700700077570700700777700700072270700707777000007777770000744447,"[2, 8]",0.3602513814527442,10.84,1.2733333333333334
0070075700700077570007000757100007075700700077570700700777700700072270700707777000007777770000744447,"[1, 8]",0.5923703556526922,6.42,0.71
7700077770570007227057007777705777000007573700000057370000007737700070077700000707270700000727007000,"[7, 7]",0.3604695919938414,1.11,1.05
0077727000007572700070757770000775700700707570000700757777000077774700070007470070000747000070074700,"[8, 3]",0.3509635334539479,18.15,1.18
0077727000007572700070757770000775700700707570000700757777000077774700070007470070070747000070074700,"[7, 4]",0.3650917460520427,11.43,1.3
0077727000007572700070757770000775700700707570000700757777000077774700070077470070070747000070074700,"[1, 1]",0.3735927335709826,7.53,1.2766666666666666
0077727000077572700070757770000775700700707570000700757777000077774700070077470070070747000070074700,"[4, 6]",0.3874545863743047,4.98,1.4233333333333336
0077727000077572700070757770000775700700707570100700757777000077774700070077470070070747000070074700,"[4, 7]",0.7049207534644428,3.9,0.8333333333333334
0077727000077572700070757770000775700700707570110700757777000077774700070077470070070747000070074700,"[4, 5]",0.5641758540901048,2.49,1.05
0000070000000000000077707000007477007777747777733374737577777473757000777375700000777570000000757000,"[1, 3]",0.1948699888478018,2.74,1.45
0000070000000700000077707000007477007777747777733374737577777473757000777375700000777570000000757000,"[9, 1]",0.203615951009696,2.27,1.3766666666666667
0000070000000700000077707000007477007777747777733374737577777473757000777375700000777570000700757000,"[0, 1]",0.1957158549981691,1.88,1.4233333333333331
0700070000000700000077707000007477007777747777733374737577777473757000777375700000777570000700757000,"[1, 8]",0.189506032324152,1.54,1.51
0000070000000000700000007777770000744447700077777707011100700077777000707333700700777777700700072270,"[5, 6]",1.0,2.32,0.0933333333333333
0000070000000000700000007777770000744447700077777707011110700077777000707333700700777777700700072270,"[5, 7]",0.533077325885844,2.05,1.13
0722744447077777777770075555570707777777777000000773700000007370000000737000000077700000000000070000,"[9, 3]",0.1963657121111217,3.36,1.9966666666666668
0722744447077777777770075555570707777777777000000773700000007370000000737000000077700000000001070000,"[9, 2]",0.5092054263565892,1.78,1.106666666666667
0722744447077777777770075555570707777777777000000773700000007370000000737000000077700000000011070000,"[9, 1]",0.5168583895279651,1.4,2.61
0007000700777770700073747000777374700075737470077577747000750077700075700000007507000000770007000700,"[0, 5]",0.3093056674613129,50.49,1.62
0007010700777770700073747000777374700075737470077577747000750077700075700000007507000000770007000700,"[0, 4]",0.4470553481752021,39.24,2.106666666666667
0007710700777770700073747000777374700075737470077577747000750077700075700000007507000000770007000700,"[1, 5]",0.5873239436619718,32.37,1.86
0007722700777777770073747000777374700075737470077577747000750077700075700000007507000000770007000700,"[3, 6]",0.2366717665058255,1.35,1.4833333333333334
0007722700777777770073747000777374707075737470077577747000750077700075700000007507000000770007000700,"[4, 5]",0.2371261177921677,1.05,1.4866666666666666
7227072270777777777075555570007777777000700700070700007770000000737000000073770000007370000007777000,"[6, 8]",0.3272793316382129,1.37,1.2033333333333334
0000070000000000000000000000000000000000700777777700075555577777777777733377772277777727770010072700,"[9, 1]",0.7783756515890365,2.27,0.3866666666666667
0000070000000000000000000000000000000000700777777700075555577777777777733377772277777727770110072700,"[9, 3]",0.8063809059912324,2.02,0.51
0000747000000074700000007470000000747000777777700775555577007777777000270000000027777770007773337000,"[7, 7]",0.2011429034611331,3.69,1.5933333333333335
0000747000000074700000007470000000747000777777700775555577007777777000270000010027777770007773337000,"[8, 7]",0.3308482772516623,1.71,1.5033333333333332
0000747000000074700000007470000000747000777777700775555577007777777000270000010027777771007773337000,"[9, 7]",0.5217174238642037,1.13,1.8966666666666667
0000070010000000070000007777770000755555700077777700000707770000007727000070072777777707777444477000,"[0, 7]",0.6713566093451451,28.07,1.1866666666666668
0000070710000000070000007777770000755555700077777700000707770000007727000070072777777707777444477000,"[0, 9]",0.5,18.84,5.6866666666666665
0000070727000000072700007777770000755555700077777700000707770000007727000070072777777707777444477000,"[6, 3]",0.2730292962851102,1.17,1.4933333333333334
0070070070777700070033370070007777770007555557007077777707000070007000700000777700000073330007007777,"[8, 1]",0.4643926335843237,7.4,1.0600000000000005
0070070070777700070033370070007777770007555557007077777707000070007000700000777707000073330007007777,"[7, 4]",0.5329155374887082,4.08,0.8166666666666668
0070070070777700070033370070007777770007555557007077777707000070007000700010777707000073330007007777,"[7, 2]",0.6270791397393791,2.24,0.3766666666666666
0007007770000070757000000775700000707577777700757207470075720747007777774700070007470000000777000000,"[1, 9]",0.298047180128105,26.18,2.063333333333333
0007007770000070757700000775700000707577777700757207470075720747007777774700070007470000000777000000,"[5, 5]",0.3102109854891836,19.81,2.393333333333333
0007570000000757000000075700000007570000700757777700077722700000777770000073700777777370704444737000,"[6, 2]",0.1956622735163948,3.47,1.6966666666666663
0007570000000757000000075700000007570000700757777700077722700070777770000073700777777370704444737000,"[5, 1]",0.2196078431372549,3.2,1.4566666666666668
0007570000000757000000075700000007570000700757777707077722700070777770000073700777777370704444737000,"[7, 1]",0.2078999649409839,2.88,1.5599999999999998
0007570000000757000000075700000007570000700757777707077722700070777770070073700777777370704444737000,"[3, 2]",0.2178125307366971,1.76,1.45
0000000700000000007700000000730000000073700001007307000077777077777470007227747777777774707555557470,"[4, 6]",0.3557204700061843,2.01,1.6766666666666667
0000000700000000007700000000730000000073700001707307000077777077777470007227747777777774707555557470,"[3, 5]",0.4405836052985218,1.72,1.3966666666666665
0000000700000000007700000000730000070073700001707307000077777077777470007227747777777774707555557470,"[4, 4]",0.5621139327385037,1.42,1.33
0070073770077777370007227737077777777770570000071057000000005707000007577000000057070000707700700700,"[5, 8]",0.7552563364055299,4.01,2.1466666666666665
0000755555000077777700000707000000007077770007077437070070743770070074370070077477070070770070070700,"[3, 4]",0.3434018851756641,13.54,2.0933333333333333
0000755555000077777700000707000000107077770007077437070070743770070074370070077477070070770070070700,"[4, 4]",0.4185334316338683,7.48,1.7166666666666668
0000755555000077777700000707000000107077770017077437070070743770070074370070077477070070770070070700,"[2, 4]",0.5096229379418696,4.41,2.2099999999999995
0072777770007273337000777777777707470000570747000057074700005777470007570777000057000000007700000000,"[8, 2]",0.1925500717539152,2.54,1.82
0072777770007273337000777777777707470000570747000057074700005777470007570777000057700000007700000000,"[9, 4]",0.2089869407310099,2.04,1.663333333333333
0072777770007273337000777777777707470000570747000057074700005777470007570777000057700000007700700000,"[8, 6]",0.215942949250232,1.65,1.59
0000070000000000000000007770000000747000700074700700007470007770747777227777722777707777770070755555,"[1, 7]",0.2471585122418218,2.1,1.4466666666666663
0000070000000000070000007770000000747000700074700700007470007770747777227777722777707777770070755555,"[3, 8]",0.2545454545454545,1.54,1.3533333333333333
0000070000000000070000007770000000747070700074700700007470007770747777227777722777707777770070755555,"[2, 9]",0.2830284552845528,1.18,1.22
0000737570000073757077707375707470777570747700757774700777707470000000777000000000007000000007070000,"[1, 9]",0.2763342784733897,64.69,1.85
0000737570000073757777707375707470777570747700757774700777707470000000777000000000007000000007070000,"[1, 3]",0.2888237792668233,49.57,1.893333333333333
0000737570000773757777707375707470777570747700757774700777707470000000777000000000007000000007070000,"[0, 2]",0.3069159698690914,35.77,1.8266666666666669
0070737570000773757777707375707470777570747700757774700777707470000000777000000000007000000007070000,"[1, 1]",0.3480531813865147,25.66,1.7033333333333334
0070737570010773757777707375707470777570747700757774700777707470000000777000000000007000000007070000,"[1, 0]",0.4609165782426355,19.39,2.303333333333333
0000070000000000000000000000000000007000700070000777700700107377777777737275555573727777777777744447,"[5, 7]",0.5023370910090734,2.67,1.1766666666666667
0000070000000000000000000000000000007000700070000777700707107377777777737275555573727777777777744447,"[4, 8]",0.574585635359116,2.13,1.4800000000000002
0722744447077777777700700700077700007000370000000037000000003700000707770000707077777707005555570070,"[4, 8]",0.216430949790657,2.58,1.7266666666666666
0722744447077777777700700700077700007000370000001037000000003700000707770000707077777707005555570070,"[5, 8]",0.3562833206397562,1.13,1.3966666666666667
0070070000000700000000077700000707570000700757000700775700707707577000270757777727077773337707007777,"[8, 2]",0.432180596548841,10.13,1.7
0070070000000700000000077700000707570000700757000700775700707707577000270757777727777773337707007777,"[2, 0]",0.4276539880783423,6.33,2.1933333333333334
0070070000000700000070077700000707570000700757000700775700707707577000270757777727777773337707007777,"[1, 6]",0.4346289752650176,4.15,2.536666666666666
0070070000000700100070077700000707570000700757000700775700707707577000270757777727777773337707007777,"[1, 7]",0.4698331193838254,2.29,1.8133333333333328
0000070000000000000070000000000700700000700707777700700733377777777777555557007277777700720722707077,"[2, 2]",0.3244324606419065,1.53,1.3733333333333333
0070737000770773700057007370075777777000572700000057270000775777000073770070007300070700730070007077,"[4, 7]",0.4267961165048544,1.18,0.73
0000747000000074700000007470000000747000700777777700075555570007777777007007227077777777707333700700,"[6, 1]",0.2252319842053307,2.03,1.4533333333333334
0000747000000074700000007470000000747000700777777700075555570707777777007007227077777777707333700700,"[5, 2]",0.2206819224300494,1.53,1.4966666666666668
0000747000000074700000007470000000747000700777777700775555570707777777007007227077777777707333700700,"[3, 1]",0.2372637499182525,1.22,1.3966666666666665
7270777700727075700077707570770007757074700075707400007577740000777074000000007700000070000070070700,"[3, 7]",0.321636566496242,25.21,2.1133333333333333
7270777700727075700077707570770007757174700075707400007577740000777074000000007700000070000070070700,"[2, 7]",0.8101437121183243,19.74,0.5333333333333333
0070070000070070000070170000000710000000700000000707000000700007777777777755555772277777777777744447,"[1, 2]",0.5235922781227559,12.73,3.923333333333333
0777070000073770000077370000000737000000777700000707000000700007777777777755555772277777777777744447,"[5, 4]",0.2709963695038322,1.1,1.4633333333333332
0070072270070007777700007000730007007073777007007375717000777571700700757100700075707000007577070000,"[8, 3]",0.554668093400084,5.19,1.66
0070072270070007777700007000730007007073777777007375747000777574700700757470700075747000007577770000,"[2, 0]",0.2563731569519085,1.15,1.2966666666666666
4707555557470777777747770000004737000070773700000707370000707777000000370700000037707000003707000000,"[9, 5]",0.1716733766904098,3.59,1.9533333333333327
4707555557470777777747770000004737000070773700000707370000707777000000370700000037707000003707010000,"[9, 4]",0.3761274804570054,2.32,1.76
4707555557470777777747770000004737000070773700000707370000707777000000370700000037707000003707710000,"[9, 6]",0.5180722891566265,2.21,1.4166666666666667
0000070000000000000007000000000070007000700777077700072707570007277757000777375777777737577444473757,"[5, 1]",0.2156002669972346,3.39,1.5533333333333337
0000070000000000000007000000000070007000700777077701072707570007277757000777375777777737577444473757,"[6, 1]",0.3461963732861565,1.57,1.6833333333333331
0000070000000000000007000000000070007000700777077701072707570707277757000777375777777737577444473757,"[5, 0]",0.4148486385929308,1.34,1.5
0000070000000000000007000000000070007000700777077771072707570707277757000777375777777737577444473757,"[4, 1]",0.6135838150289017,1.2,0.9499999999999998
0070070000000700000077777700005555577000777777000700777000700773700000707370000700737777700077772270,"[6, 7]",0.4053435864333525,7.67,2.1766666666666667
0070070000000700000077777700005555577000777777000700777000700773700700707370000700737777700077772270,"[7, 6]",0.5133445029143168,4.63,1.2733333333333334
0070070000000700000077777700005555577000777777000700777000700773700700707370700700737777700077772270,"[0, 9]",0.4424186587790331,2.62,2.103333333333333
0070070007000700000077777700005555577000777777000700777000700773700700707370700700737777700077772270,"[1, 7]",0.5657013653361161,1.58,1.5
0000000075000000007500000000757777770075744447007577777777770000073337000777777700073337000007777700,"[1, 1]",0.1674993061337774,3.64,1.87
0000000075070000007500000000757777770075744447007577777777770000073337000777777700073337000007777700,"[8, 1]",0.1685836528310274,3.03,1.78
0000000075070000007500000000757777770075744447007577777777770000073337000777777707073337000007777700,"[7, 0]",0.1678139410546013,2.54,1.866666666666667
0000000075070000007500000000757777770075744447007577777777770000073337700777777707073337000007777700,"[6, 1]",0.1909733376164471,2.13,1.58
0000000075070000007500000000757777770075744447007577777777770100073337700777777707073337000007777700,"[6, 0]",0.3523969722455845,1.49,1.5333333333333332
0000000075070000007500000000757777770075744447007577777777777100073337700777777707073337000007777700,"[6, 2]",0.5136363636363637,1.29,1.0133333333333334
0755555700077777770770707000700707070000707770000700737000000773700000707370000077777700007444470000,"[2, 6]",0.296879590997238,26.88,2.8766666666666665
0755555700077777770770707010700707070000707770000700737000000773700000707370000077777700007444470000,"[2, 5]",0.481426497756664,16.7,2.4
0755555700077777770770707710700707070000707770000700737000000773700000707370000077777700007444470000,"[3, 6]",0.5566511864622431,13.43,3.1966666666666668
7700070000470000777047000075774700007570477000757077000075770070007570000700777700007777700000733370,"[0, 8]",0.2848254325102017,55.22,2.01
7700070010470000777047000075774700007570477000757077000075770070007570000700777700007777700000733370,"[0, 7]",0.6876823879269615,40.74,0.8833333333333334
7700077227470000777747000075774700007570477000757077000075770070007570000700777700007777700000733370,"[8, 1]",0.2225583982202447,1.8,1.6166666666666665
7700077227470000777747000075774700007570477000757077000075770070007570000700777707007777700000733370,"[9, 2]",0.2729926171807932,1.49,1.24
7700070070570000777057000173705770007377570000737057000077777700070073007000707300070007730070007077,"[3, 5]",0.5759487480438185,8.51,1.2566666666666666
0075555570707777777707000007370000000737700000073700070007770070007777070007072770007007270007000777,"[4, 4]",0.3849528152145681,7.55,2.8766666666666665
0075555570707777777707000007370000000737700070073700070007770070007777070007072770007007270007000777,"[3, 2]",0.4197635135135135,4.6,2.0966666666666662
0075555570707777777707000007370010000737700070073700070007770070007777070007072770007007270007000777,"[3, 3]",0.6259221998658618,2.3,0.7233333333333333
0075555570707777777707000007370017000737700070073700070007770070007777070007072770007007270007000777,"[4, 2]",0.7714029583146571,1.11,0.5566666666666666
0000077777000000733300000077770077707333707570777700757007000775770070707577000000757000070077707000,"[2, 5]",0.359753121237431,20.2,1.606666666666667
0000077777000000733300000177770077707333707570777700757007000775770070707577000000757000070077707000,"[3, 5]",0.6247663269613459,13.48,0.8099999999999999
0000077777000000733300000177770077717333707570777700757007000775770070707577000000757000070077707000,"[4, 5]",1.0,10.05,0.1133333333333333
0000077777000000733300000177770077717333707571777700757007000775770070707577000000757000070077707000,"[1, 5]",0.5151650028613213,8.18,1.6266666666666667
3744447700377777770037777000777775700072707577007200757070770075700700007570000000777000000000700000,"[9, 1]",0.2268256700270469,1.92,1.3866666666666667
3744447700377777770037777000777775700072707577007200757070770075700700007570000000777000000700700000,"[7, 5]",0.2335294429427042,1.45,1.3133333333333337
0007727700000072707700007770750000777775700073737500077373750000737375000077777700000070000007000700,"[8, 2]",0.2868048622937342,2.31,1.36
0007727700000072707700007770750000777775700073737500077373750000737375000077777700100070000007000700,"[8, 3]",0.5223177723177723,1.34,0.75
0007727700000072707700007770750000777775700073737500077373750000737375000077777700170070000007000700,"[7, 2]",0.649807115302186,1.01,0.61
0007777700000733377000077777000070777777700075555577777777774444700000777770000000000000000000000000,"[2, 1]",0.2364205558903835,79.92,2.1933333333333334
0007777700000733377007077777000070777777700075555577777777774444700000777770000000000000000000000000,"[1, 0]",0.2693928809952163,61.55,1.8066666666666664
0007777700100733377007077777000070777777700075555577777777774444700000777770000000000000000000000000,"[2, 0]",0.4554286324330095,39.13,1.7166666666666668
0007777700100733377077077777000070777777700075555577777777774444700000777770000000000000000000000000,"[1, 1]",0.5846566032804026,30.84,1.4966666666666668
2707777700270733377077077777000070777777700075555577777777774444700000777770000000000000000000000000,"[8, 5]",0.2079924480805538,1.5,1.6333333333333335
2707777700270733377077077777000070777777700075555577777777774444700000777770000000000700000000000000,"[9, 6]",0.2255330419811945,1.19,1.4466666666666663
0000733370000077777000070000000070000000770000000727007777772700744447777777777775555570007777777000,"[4, 3]",0.2284683209940846,2.15,1.45
0000733370000077777000070000000070000000770700000727007777772700744447777777777775555570007777777000,"[2, 9]",0.2280837110618188,1.58,1.3100000000000005
0077470000010747000077774700007577470000757777000775727000007572700000757777000077707000070007007000,"[1, 0]",0.5860536041973585,30.52,1.9666666666666668
7777470000333747000077774700007577470000757777000775727000007572700000757777000077707000070007007000,"[5, 6]",0.2090066134860571,2.32,1.7166666666666668
7777470000333747000077774700007577470000757777000775727070007572700000757777000077707000070007007000,"[6, 7]",0.2119553506012153,1.92,1.7633333333333334
7777470000333747000077774700007577470000757777000775727070007572700700757777000077707000070007007000,"[7, 8]",0.2545255674049768,1.48,1.3100000000000005
0000070000000000000000000000000777770000773337077707777777570747722757774777775707477007570747007757,"[2, 0]",0.2430457074288207,1.46,1.42
0000070000000000000070000000000777770000773337077707777777570747722757774777775707477007570747007757,"[2, 6]",0.2493154633232454,1.15,1.3633333333333333
0733370000077777000070000000000700000000700777777700774444700707777770000772270077777777075555577070,"[2, 2]",0.258217525172672,1.03,1.2466666666666668
0000722700000077770000000070000000000777700000072200777777770074444700777777770075555570007777777000,"[8, 8]",0.2730504587155963,1.38,1.2766666666666666
0000722700000077770000000070000000000777700000072200777777770074444700777777770075555570707777777000,"[7, 9]",0.2674712099700268,1.03,1.3033333333333337
0000070070000000070000000070000000000777700000072200077777770007444470777777777073337777777777755555,"[5, 1]",0.2094301513194927,2.46,1.793333333333333
0000070070000000070000000070000000000777700000072207077777770007444470777777777073337777777777755555,"[4, 2]",0.2311526218797118,1.95,1.5366666666666668
0000070070000000070000000000770700000074700000007407000000747777777774727555557772777777777770707333,"[4, 2]",0.2240965398034634,2.7,1.8033333333333332
0000070070000000070000000000770700000074707000007407000000747777777774727555557772777777777770707333,"[2, 0]",0.2323019801980198,2.11,1.7
0000070070000000070070000000770700000074707000007407000000747777777774727555557772777777777770707333,"[5, 3]",0.2402063517652748,1.68,1.6933333333333334
7333770000777770000000700000000007000000700070000707770007770737000727773700072707377777770777755555,"[2, 6]",0.2848860945537683,1.71,1.413333333333333
7333770000777770000000700070000007000000700070000707770007770737000727773700072707377777770777755555,"[3, 5]",0.3296414706554008,1.25,1.05
4707070070477070700047077107774700070757770000075700000007570000077757000007375700000737770000073700,"[1, 5]",0.5328448640270537,31.38,3.3833333333333333
4707070070477077770047077227774700777757770000075700000007570000077757000007375700000737770000073700,"[7, 0]",0.2273028895457561,1.45,1.8333333333333333
4707070070477077770047077227774700777757770000075700000007570000077757700007375700000737770000073700,"[9, 2]",0.236630494183777,1.12,1.7766666666666666
7777555557737777777773700000777370000072777000007200070000770070000700777700000033370000007777000000,"[6, 4]",0.2525232535127646,3.21,1.6666666666666667
7777555557737777777773700000777370000072777000007200070000770070700700777700000033370000007777000000,"[7, 6]",0.2428382314005824,2.61,1.75
7777555557737777777773700000777370000072777000007200070000770070700700777700700033370000007777000000,"[5, 5]",0.2601580530107,2.0,1.5200000000000002
7777555557737777777773700000777370000072777000007200070700770070700700777700700033370000007777000000,"[4, 6]",0.2921826259570848,1.5,1.2233333333333334
7777555557737777777773700000777370000072777000707200070700770070700700777700700033370000007777000000,"[2, 4]",0.3194444444444444,1.15,1.1233333333333333
0722770000077770000070070000000700000000700077700777707370007270737070727773770077777770077555557070,"[3, 7]",0.3919581010305795,1.03,1.24
0000700000000000000000000077707777007570333700757777777775700073337570007777757000727077700072700000,"[1, 5]",0.2738252900354929,2.12,1.14
0000700000000007000000000077707777007570333700757777777775700073337570007777757000727077700072700000,"[6, 9]",0.2491245987744383,1.65,1.2366666666666666
0000700000000007000000000077707777007570333700757777777775700073337571007777757000727077700072700000,"[7, 9]",0.8202049780380674,1.18,0.25
0000700070000000700000000777007777072777333707277377770777730000700073000077777700007555550000777777,"[2, 4]",0.2817972580806565,1.34,1.2133333333333332
0000700070000000700000007777007777072777333707277377770777730000700073000077777700007555550000777777,"[1, 3]",0.3047234220426362,1.04,1.116666666666667
0000074770000007470700000747700000074700700007770707007000770070070073700700007307777777730755555777,"[7, 6]",0.3178551174889661,37.67,1.973333333333333
0000074770000007470700000747700000074700700007770707007000770070070073700700707307777777730755555777,"[6, 7]",0.3104379964396411,26.11,2.276666666666667
0000074770000007470700000747700000074700700007770707007000770070070773700700707307777777730755555777,"[5, 6]",0.3896394920651561,19.63,1.7333333333333334
0000074770000007470700000747700000074700700007770707007010770070070773700700707307777777730755555777,"[5, 7]",0.4733461137456698,19.49,2.72
0000074770000007470700000747700000074700700007770707007017770070070773700700707307777777730755555777,"[6, 6]",0.5580177533686698,14.02,3.103333333333333
0000700000000000000000000000000700000077777777777375555570737777777073700070017707777770000744447700,"[6, 7]",0.4597150111797476,49.78,1.84
0000700000000000000000000000000700000077777777777375555570737777777173700070017707777770000744447700,"[5, 7]",0.5234290981717622,36.47,4.6866666666666665
0000700000000000000000000000000700000077777777777375555573737777777373700070737707777777700744447700,"[2, 0]",0.1817581449955973,2.4,1.66
0000700000000000000070000000000700000077777777777375555573737777777373700070737707777777700744447700,"[1, 1]",0.2054524257914088,2.04,1.4966666666666668
0000700000010000000070000000000700000077777777777375555573737777777373700070737707777777700744447700,"[0, 1]",0.270624181580096,1.12,1.846666666666667
0700700000010000000070000000000700000077777777777375555573737777777373700070737707777777700744447700,"[1, 0]",0.3710353081986834,1.01,1.3666666666666665
0110070000000000000000000000000007000000700077777700707555550777777777772707444407277777770777007070,"[0, 0]",0.5643128964059196,11.34,2.4633333333333334
3337070000777700000000000000000007000000700077777700707555550777777777772707444407277777770777007070,"[2, 4]",0.2849542934212498,1.14,1.2
0744447070777777700773700007007377007070737070007777700700750007000775000070007500000070750000070075,"[2, 5]",0.3425271466476398,30.82,1.5033333333333332
0744447070777777700773700107007377007070737070007777700700750007000775000070007500000070750000070075,"[2, 4]",0.5584993273445298,21.45,1.21
0744447070777777700773701107007377007070737070007777700700750007000775000070007500000070750000070075,"[2, 3]",0.5651591503476431,16.83,2.51
0744447070777777770773773337007377777770737070007777700700750007000775000070007500000070750000070075,"[4, 6]",0.2366143464867243,1.32,1.3133333333333332
0744447070777777770773773337007377777770737070707777700700750007000775000070007500000070750000070075,"[2, 8]",0.2255956956187548,1.06,1.34
0007070722000070077700000700070000007770700000737707010773700070007370070077777770007555550007777777,"[6, 3]",0.5889944918457717,3.47,1.6166666666666665
0007070722000070077700000700070000007770700000737707010773700071007370070077777770007555550007777777,"[7, 3]",0.7256837343203784,2.35,1.0433333333333332
0007007000070077777700777737227773773777577377370057737777005777700000570000000757000000007700000000,"[6, 8]",0.3775260937153009,1.52,0.8833333333333333
0007007000070077777700777737227773773777577377370057737777005777700010570000000757000000007700000000,"[7, 8]",0.4555882352941176,1.01,0.9066666666666666
0000070777100000074717777777470755555747777777774700700007770707000070700007000000007000070007007000,"[0, 0]",0.5,260.94,4.670000000000001
3700070777370000074737777777477755555747777777774700700007770707000070700007000000007000070007007000,"[1, 4]",0.3275036417400103,24.59,1.4866666666666666
3700070777370070074737777777477755555747777777774700700007770707000070700007000000007000070007007000,"[0, 3]",0.3543587947650362,16.96,1.45
3707070777370070074737777777477755555747777777774700700007770707000070700007000000007000070007007000,"[5, 4]",0.372722341643731,11.89,1.5466666666666666
3707070777370070074737777777477755555747777777774700707007770707000070700007000000007000070007007000,"[6, 6]",0.3770817320010248,7.87,1.606666666666667
3707070777370070074737777777477755555747777777774700707007770707007070700007000000007000070007007000,"[7, 7]",0.4160925449871465,5.08,1.38
3707070777370070074737777777477755555747777777774700707007770707007070700007070000007000070007007000,"[9, 8]",0.4410495729506031,3.04,1.1133333333333333
0077777770007555557000777777700007000700700077700700007470000000747000700074700007777470000722777000,"[1, 9]",0.3166903317413192,36.12,1.83
0077777770007555557700777777700007000700700077700700007470000000747000700074700007777470000722777000,"[5, 8]",0.2925986096418316,25.05,2.643333333333333
